c,4,b,4,c,8,c
d,4,b,4,d,9,d
e,4,b,4,e,b,e
f,4,b,4,f,d,f
0,5,b,4,1,0,1
1,5,b,4,1,0,1
2,5,b,4,2,0,2
3,5,b,4,4,1,4
4,5,b,4,4,2,5
5,5,b,4,5,2,6
6,5,b,4,6,2,6
7,5,b,4,7,3,7
8,5,b,4,8,4,8
9,5,b,4,9,5,9
a,5,b,4,a,6,a
b,5,b,4,b,8,c
c,5,b,4,c,9,d
d,5,b,4,d,a,d
e,5,b,4,e,b,e
f,5,b,4,f,e,f
0,6,b,4,1,0,1
1,6,b,4,1,0,2
2,6,b,4,2,0,2
3,6,b,4,4,1,4
4,6,b,4,4,2,5
5,6,b,4,5,2,6
6,6,b,4,6,3,7
7,6,b,4,7,4,8
8,6,b,4,8,5,9
9,6,b,4,9,6,a
a,6,b,4,a,7,b
b,6,b,4,b,8,c
c,6,b,4,c,9,d
d,6,b,4,d,a,d
e,6,b,4,e,d,f
f,6,b,4,f,e,f
0,7,b,4,1,0,1
1,7,b,4,1,0,2
2,7,b,4,2,1,4
3,7,b,4,4,2,5
4,7,b,4,4,2,6
5,7,b,4,5,3,7
6,7,b,4,6,4,8
7,7,b,4,7,5,9
8,7,b,4,8,6,a
9,7,b,4,9,7,b
a,7,b,4,a,8,c
b,7,b,4,b,9,d
c,7,b,4,c,a,d
d,7,b,4,d,b,e
e,7,b,4,e,d,f
f,7,b,4,f,e,f
0,8,b,4,1,0,1
1,8,b,4,1,0,2
2,8,b,4,2,1,4
3,8,b,4,4,2,5
4,8,b,4,4,2,6
5,8,b,4,5,3,7
6,8,b,4,6,4,8
7,8,b,4,7,5,9
8,8,b,4,8,6,a
9,8,b,4,9,7,b
a,8,b,4,a,8,c
b,8,b,4,b,9,d
c,8,b,4,c,a,d
d,8,b,4,d,b,e
e,8,b,4,e,d,f
f,8,b,4,f,e,f
0,9,b,4,1,0,1
1,9,b,4,1,0,2
2,9,b,4,2,2,5
3,9,b,4,4,2,6
4,9,b,4,4,3,7
5,9,b,4,5,4,8
6,9,b,4,6,5,9
7,9,b,4,7,6,a
8,9,b,4,8,7,b
9,9,b,4,9,8,c
a,9,b,4,a,9,d
b,9,b,4,b,a,d
c,9,b,4,c,b,e
d,9,b,4,d,d,f
e,9,b,4,e,d,f
f,9,b,4,f,e,f
0,a,b,4,1,0,1
1,a,b,4,1,1,4
2,a,b,4,2,2,5
3,a,b,4,4,2,6
4,a,b,4,4,3,7
5,a,b,4,5,5,9
6,a,b,4,6,6,a
7,a,b,4,7,7,b
8,a,b,4,8,8,c
9,a,b,4,9,9,d
a,a,b,4,a,9,d
b,a,b,4,b,a,d
c,a,b,4,c,b,e
d,a,b,4,d,d,f
e,a,b,4,e,e,f
f,a,b,4,f,e,f
0,b,b,4,1,0,2
1,b,b,4,1,1,4
2,b,b,4,2,2,6
3,b,b,4,4,3,7
4,b,b,4,4,4,8
5,b,b,4,5,5,9
6,b,b,4,6,6,a
7,b,b,4,7,7,b
8,b,b,4,8,8,c
9,b,b,4,9,9,d
a,b,b,4,a,a,d
b,b,b,4,b,b,e
c,b,b,4,c,b,e
d,b,b,4,d,d,f
e,b,b,4,e,e,f
f,b,b,4,f,e,f
0,c,b,4,1,0,2
1,c,b,4,1,2,5
2,c,b,4,2,2,6
3,c,b,4,4,4,8
4,c,b,4,4,5,9
5,c,b,4,5,6,a
6,c,b,4,6,7,b
7,c,b,4,7,8,c
8,c,b,4,8,9,d
9,c,b,4,9,a,d
a,c,b,4,a,a,d
b,c,b,4,b,b,e
c,c,b,4,c,d,f
d,c,b,4,d,d,f
e,c,b,4,e,e,f
f,c,b,4,f,e,f
0,d,b,4,1,0,2
1,d,b,4,1,2,5
2,d,b,4,2,3,7
3,d,b,4,4,4,8
4,d,b,4,4,6,a
5,d,b,4,5,7,b
6,d,b,4,6,8,c
7,d,b,4,7,9,d
8,d,b,4,8,a,d
9,d,b,4,9,a,d
a,d,b,4,a,b,e
b,d,b,4,b,d,f
c,d,b,4,c,d,f
d,d,b,4,d,e,f
e,d,b,4,e,e,f
f,d,b,4,f,e,f
0,e,b,4,1,1,4
1,e,b,4,1,2,6
2,e,b,4,2,4,8
3,e,b,4,4,5,9
4,e,b,4,4,7,b
5,e,b,4,5,8,c
6,e,b,4,6,9,d
7,e,b,4,7,9,d
8,e,b,4,8,a,d
9,e,b,4,9,b,e
a,e,b,4,a,b,e
b,e,b,4,b,d,f
c,e,b,4,c,d,f
d,e,b,4,d,e,f
e,e,b,4,e,e,f
f,e,b,4,f,e,f
0,f,b,4,1,1,4
1,f,b,4,1,3,7
2,f,b,4,2,5,9
3,f,b,4,4,6,a
4,f,b,4,4,7,b
5,f,b,4,5,8,c
6,f,b,4,6,9,d
7,f,b,4,7,a,d
8,f,b,4,8,b,e
9,f,b,4,9,b,e
a,f,b,4,a,d,f
b,f,b,4,b,d,f
c,f,b,4,c,e,f
d,f,b,4,d,e,f
e,f,b,4,e,e,f
f,f,b,4,f,e,f
0,0,c,4,1,0,1
1,0,c,4,1,0,1
2,0,c,4,3,0,1
3,0,c,4,4,0,1
4,0,c,4,4,0,3
5,0,c,4,6,0,3
6,0,c,4,7,1,4
7,0,c,4,8,1,4
8,0,c,4,9,2,6
9,0,c,4,a,2,7
a,0,c,4,b,3,8
b,0,c,4,c,4,9
c,0,c,4,c,5,a
d,0,c,4,d,6,b
e,0,c,4,e,8,c
f,0,c,4,f,b,e
0,1,c,4,1,0,1
1,1,c,4,1,0,1
2,1,c,4,3,0,1
3,1,c,4,4,0,3
4,1,c,4,4,0,3
5,1,c,4,6,1,4
6,1,c,4,7,1,4
7,1,c,4,8,2,6
8,1,c,4,9,2,7
9,1,c,4,a,2,7
a,1,c,4,b,3,8
b,1,c,4,c,4,9
c,1,c,4,c,6,b
d,1,c,4,d,7,c
e,1,c,4,e,9,d
f,1,c,4,f,b,e
0,2,c,4,1,0,1
1,2,c,4,1,0,1
2,2,c,4,3,0,1
3,2,c,4,4,0,3
4,2,c,4,4,0,3
5,2,c,4,6,1,4
6,2,c,4,7,2,6
7,2,c,4,8,2,6
8,2,c,4,9,2,7
9,2,c,4,a,3,8
a,2,c,4,b,4,9
b,2,c,4,c,5,a
c,2,c,4,c,7,c
d,2,c,4,d,8,c
e,2,c,4,e,a,e
f,2,c,4,f,d,f
0,3,c,4,1,0,1
1,3,c,4,1,0,1
2,3,c,4,3,0,3
3,3,c,4,4,0,3
4,3,c,4,4,1,4
5,3,c,4,6,2,6
6,3,c,4,7,2,6
7,3,c,4,8,2,7
8,3,c,4,9,3,8
9,3,c,4,a,4,9
a,3,c,4,b,5,a
b,3,c,4,c,6,b
c,3,c,4,c,7,c
d,3,c,4,d,9,d
e,3,c,4,e,a,e
f,3,c,4,f,d,f
0,4,c,4,1,0,1
1,4,c,4,1,0,1
2,4,c,4,3,0,3
3,4,c,4,4,1,4
4,4,c,4,4,1,4
5,4,c,4,6,2,6
6,4,c,4,7,2,7
7,4,c,4,8,3,8
8,4,c,4,9,4,9
9,4,c,4,a,5,a
a,4,c,4,b,6,b
b,4,c,4,c,7,c
c,4,c,4,c,8,c
d,4,c,4,d,9,d
e,4,c,4,e,b,e
f,4,c,4,f,d,f
0,5,c,4,1,0,1
1,5,c,4,1,0,1
2,5,c,4,3,0,3
3,5,c,4,4,1,4
4,5,c,4,4,2,6
5,5,c,4,6,2,7
6,5,c,4,7,2,7
7,5,c,4,8,3,8
8,5,c,4,9,4,9
9,5,c,4,a,5,a
a,5,c,4,b,6,b
b,5,c,4,c,8,c
c,5,c,4,c,9,d
d,5,c,4,d,a,e
e,5,c,4,e,b,e
f,5,c,4,f,e,f
0,6,c,4,1,0,1
1,6,c,4,1,0,3
2,6,c,4,3,0,3
3,6,c,4,4,1,4
4,6,c,4,4,2,6
5,6,c,4,6,2,7
6,6,c,4,7,3,8
7,6,c,4,8,4,9
8,6,c,4,9,5,a
9,6,c,4,a,6,b
a,6,c,4,b,7,c
b,6,c,4,c,8,c
c,6,c,4,c,9,d
d,6,c,4,d,a,e
e,6,c,4,e,d,f
f,6,c,4,f,e,f
0,7,c,4,1,0,1
1,7,c,4,1,0,3
2,7,c,4,3,1,4
3,7,c,4,4,2,6
4,7,c,4,4,2,7
5,7,c,4,6,3,8
6,7,c,4,7,4,9
7,7,c,4,8,5,a
8,7,c,4,9,6,b
9,7,c,4,a,7,c
a,7,c,4,b,8,c
b,7,c,4,c,9,d
c,7,c,4,c,a,e
d,7,c,4,d,b,e
e,7,c,4,e,d,f
f,7,c,4,f,e,f
0,8,c,4,1,0,1
1,8,c,4,1,0,3
2,8,c,4,3,1,4
3,8,c,4,4,2,6
4,8,c,4,4,2,7
5,8,c,4,6,3,8
6,8,c,4,7,4,9
7,8,c,4,8,5,a
8,8,c,4,9,6,b
9,8,c,4,a,7,c
a,8,c,4,b,8,c
b,8,c,4,c,9,d
c,8,c,4,c,a,e
d,8,c,4,d,b,e
e,8,c,4,e,d,f
f,8,c,4,f,e,f
0,9,c,4,1,0,1
1,9,c,4,1,0,3
2,9,c,4,3,2,6
3,9,c,4,4,2,7
4,9,c,4,4,3,8
5,9,c,4,6,4,9
6,9,c,4,7,5,a
7,9,c,4,8,6,b
8,9,c,4,9,7,c
9,9,c,4,a,8,c
a,9,c,4,b,9,d
b,9,c,4,c,a,e
c,9,c,4,c,b,e
d,9,c,4,d,d,f
e,9,c,4,e,d,f
f,9,c,4,f,e,f
0,a,c,4,1,0,1
1,a,c,4,1,1,4
2,a,c,4,3,2,6
3,a,c,4,4,2,7
4,a,c,4,4,3,8
5,a,c,4,6,5,a
6,a,c,4,7,6,b
7,a,c,4,8,7,c
8,a,c,4,9,8,c
9,a,c,4,a,9,d
a,a,c,4,b,9,d
b,a,c,4,c,a,e
c,a,c,4,c,b,e
d,a,c,4,d,d,f
e,a,c,4,e,e,f
f,a,c,4,f,e,f
0,b,c,4,1,0,3
1,b,c,4,1,1,4
2,b,c,4,3,2,7
3,b,c,4,4,3,8
4,b,c,4,4,4,9
5,b,c,4,6,5,a
6,b,c,4,7,6,b
7,b,c,4,8,7,c
8,b,c,4,9,8,c
9,b,c,4,a,9,d
a,b,c,4,b,a,e
b,b,c,4,c,b,e
c,b,c,4,c,b,e
d,b,c,4,d,d,f
e,b,c,4,e,e,f
f,b,c,4,f,e,f
0,c,c,4,1,0,3
1,c,c,4,1,2,6
2,c,c,4,3,2,7
3,c,c,4,4,4,9
4,c,c,4,4,5,a
5,c,c,4,6,6,b
6,c,c,4,7,7,c
7,c,c,4,8,8,c
8,c,c,4,9,9,d
9,c,c,4,a,a,e
a,c,c,4,b,a,e
b,c,c,4,c,b,e
c,c,c,4,c,d,f
d,c,c,4,d,d,f
e,c,c,4,e,e,f
f,c,c,4,f,e,f
0,d,c,4,1,0,3
1,d,c,4,1,2,6
2,d,c,4,3,3,8
3,d,c,4,4,4,9
4,d,c,4,4,6,b
5,d,c,4,6,7,c
6,d,c,4,7,8,c
7,d,c,4,8,9,d
8,d,c,4,9,a,e
9,d,c,4,a,a,e
a,d,c,4,b,b,e
b,d,c,4,c,d,f
c,d,c,4,c,d,f
d,d,c,4,d,e,f
e,d,c,4,e,e,f
f,d,c,4,f,e,f
0,e,c,4,1,1,4
1,e,c,4,1,2,7
2,e,c,4,3,4,9
3,e,c,4,4,5,a
4,e,c,4,4,7,c
5,e,c,4,6,8,c
6,e,c,4,7,9,d
7,e,c,4,8,9,d
8,e,c,4,9,a,e
9,e,c,4,a,b,e
a,e,c,4,b,b,e
b,e,c,4,c,d,f
c,e,c,4,c,d,f
d,e,c,4,d,e,f
e,e,c,4,e,e,f
f,e,c,4,f,e,f
0,f,c,4,1,1,4
1,f,c,4,1,3,8
2,f,c,4,3,5,a
3,f,c,4,4,6,b
4,f,c,4,4,7,c
5,f,c,4,6,8,c
6,f,c,4,7,9,d
7,f,c,4,8,a,e
8,f,c,4,9,b,e
9,f,c,4,a,b,e
a,f,c,4,b,d,f
b,f,c,4,c,d,f
c,f,c,4,c,e,f
d,f,c,4,d,e,f
e,f,c,4,e,e,f
f,f,c,4,f,e,f
0,0,d,4,1,0,1
1,0,d,4,1,0,1
2,0,d,4,3,0,1
3,0,d,4,5,0,1
4,0,d,4,5,0,3
5,0,d,4,6,0,3
6,0,d,4,8,1,5
7,0,d,4,9,1,5
8,0,d,4,a,2,6
9,0,d,4,b,2,8
a,0,d,4,c,3,9
b,0,d,4,c,4,a
c,0,d,4,d,5,b
d,0,d,4,e,6,c
e,0,d,4,f,8,d
f,0,d,4,f,b,f
0,1,d,4,1,0,1
1,1,d,4,1,0,1
2,1,d,4,3,0,1
3,1,d,4,5,0,3
4,1,d,4,5,0,3
5,1,d,4,6,1,5
6,1,d,4,8,1,5
7,1,d,4,9,2,6
8,1,d,4,a,2,8
9,1,d,4,b,2,8
a,1,d,4,c,3,9
b,1,d,4,c,4,a
c,1,d,4,d,6,c
d,1,d,4,e,7,c
e,1,d,4,f,9,e
f,1,d,4,f,b,f
0,2,d,4,1,0,1
1,2,d,4,1,0,1
2,2,d,4,3,0,1
3,2,d,4,5,0,3
4,2,d,4,5,0,3
5,2,d,4,6,1,5
6,2,d,4,8,2,6
7,2,d,4,9,2,6
8,2,d,4,a,2,8
9,2,d,4,b,3,9
a,2,d,4,c,4,a
b,2,d,4,c,5,b
c,2,d,4,d,7,c
d,2,d,4,e,8,d
e,2,d,4,f,a,e
f,2,d,4,f,d,f
0,3,d,4,1,0,1
1,3,d,4,1,0,1
2,3,d,4,3,0,3
3,3,d,4,5,0,3
4,3,d,4,5,1,5
5,3,d,4,6,2,6
6,3,d,4,8,2,6
7,3,d,4,9,2,8
8,3,d,4,a,3,9
9,3,d,4,b,4,a
a,3,d,4,c,5,b
b,3,d,4,c,6,c
c,3,d,4,d,7,c
d,3,d,4,e,9,e
e,3,d,4,f,a,e
f,3,d,4,f,d,f
0,4,d,4,1,0,1
1,4,d,4,1,0,1
2,4,d,4,3,0,3
3,4,d,4,5,1,5
4,4,d,4,5,1,5
5,4,d,4,6,2,6
6,4,d,4,8,2,8
7,4,d,4,9,3,9
8,4,d,4,a,4,a
9,4,d,4,b,5,b
a,4,d,4,c,6,c
b,4,d,4,c,7,c
c,4,d,4,d,8,d
d,4,d,4,e,9,e
e,4,d,4,f,b,f
f,4,d,4,f,d,f
0,5,d,4,1,0,1
1,5,d,4,1,0,1
2,5,d,4,3,0,3
3,5,d,4,5,1,5
4,5,d,4,5,2,6
5,5,d,4,6,2,8
6,5,d,4,8,2,8
7,5,d,4,9,3,9
8,5,d,4,a,4,a
9,5,d,4,b,5,b
a,5,d,4,c,6,c
b,5,d,4,c,8,d
c,5,d,4,d,9,e
d,5,d,4,e,a,e
e,5,d,4,f,b,f
f,5,d,4,f,e,f
0,6,d,4,1,0,1
1,6,d,4,1,0,3
2,6,d,4,3,0,3
3,6,d,4,5,1,5
4,6,d,4,5,2,6
5,6,d,4,6,2,8
6,6,d,4,8,3,9
7,6,d,4,9,4,a
8,6,d,4,a,5,b
9,6,d,4,b,6,c
a,6,d,4,c,7,c
b,6,d,4,c,8,d
c,6,d,4,d,9,e
d,6,d,4,e,a,e
e,6,d,4,f,d,f
f,6,d,4,f,e,f
0,7,d,4,1,0,1
1,7,d,4,1,0,3
2,7,d,4,3,1,5
3,7,d,4,5,2,6
4,7,d,4,5,2,8
5,7,d,4,6,3,9
6,7,d,4,8,4,a
7,7,d,4,9,5,b
8,7,d,4,a,6,c
9,7,d,4,b,7,c
a,7,d,4,c,8,d
b,7,d,4,c,9,e
c,7,d,4,d,a,e
d,7,d,4,e,b,f
e,7,d,4,f,d,f
f,7,d,4,f,e,f
0,8,d,4,1,0,1
1,8,d,4,1,0,3
2,8,d,4,3,1,5
3,8,d,4,5,2,6
4,8,d,4,5,2,8
5,8,d,4,6,3,9
6,8,d,4,8,4,a
7,8,d,4,9,5,b
8,8,d,4,a,6,c
9,8,d,4,b,7,c
a,8,d,4,c,8,d
b,8,d,4,c,9,e
c,8,d,4,d,a,e
d,8,d,4,e,b,f
e,8,d,4,f,d,f
f,8,d,4,f,e,f
0,9,d,4,1,0,1
1,9,d,4,1,0,3
2,9,d,4,3,2,6
3,9,d,4,5,2,8
4,9,d,4,5,3,9
5,9,d,4,6,4,a
6,9,d,4,8,5,b
7,9,d,4,9,6,c
8,9,d,4,a,7,c
9,9,d,4,b,8,d
a,9,d,4,c,9,e
b,9,d,4,c,a,e
c,9,d,4,d,b,f
d,9,d,4,e,d,f
e,9,d,4,f,d,f
f,9,d,4,f,e,f
0,a,d,4,1,0,1
1,a,d,4,1,1,5
2,a,d,4,3,2,6
3,a,d,4,5,2,8
4,a,d,4,5,3,9
5,a,d,4,6,5,b
6,a,d,4,8,6,c
7,a,d,4,9,7,c
8,a,d,4,a,8,d
9,a,d,4,b,9,e
a,a,d,4,c,9,e
b,a,d,4,c,a,e
c,a,d,4,d,b,f
d,a,d,4,e,d,f
e,a,d,4,f,e,f
f,a,d,4,f,e,f
0,b,d,4,1,0,3
1,b,d,4,1,1,5
2,b,d,4,3,2,8
3,b,d,4,5,3,9
4,b,d,4,5,4,a
5,b,d,4,6,5,b
6,b,d,4,8,6,c
7,b,d,4,9,7,c
8,b,d,4,a,8,d
9,b,d,4,b,9,e
a,b,d,4,c,a,e
b,b,d,4,c,b,f
c,b,d,4,d,b,f
d,b,d,4,e,d,f
e,b,d,4,f,e,f
f,b,d,4,f,e,f
0,c,d,4,1,0,3
1,c,d,4,1,2,6
2,c,d,4,3,2,8
3,c,d,4,5,4,a
4,c,d,4,5,5,b
5,c,d,4,6,6,c
6,c,d,4,8,7,c
7,c,d,4,9,8,d
8,c,d,4,a,9,e
9,c,d,4,b,a,e
a,c,d,4,c,a,e
b,c,d,4,c,b,f
c,c,d,4,d,d,f
d,c,d,4,e,d,f
e,c,d,4,f,e,f
f,c,d,4,f,e,f
0,d,d,4,1,0,3
1,d,d,4,1,2,6
2,d,d,4,3,3,9
3,d,d,4,5,4,a
4,d,d,4,5,6,c
5,d,d,4,6,7,c
6,d,d,4,8,8,d
7,d,d,4,9,9,e
8,d,d,4,a,a,e
9,d,d,4,b,a,e
a,d,d,4,c,b,f
b,d,d,4,c,d,f
c,d,d,4,d,d,f
d,d,d,4,e,e,f
e,d,d,4,f,e,f
f,d,d,4,f,e,f
0,e,d,4,1,1,5
1,e,d,4,1,2,8
2,e,d,4,3,4,a
3,e,d,4,5,5,b
4,e,d,4,5,7,c
5,e,d,4,6,8,d
6,e,d,4,8,9,e
7,e,d,4,9,9,e
8,e,d,4,a,a,e
9,e,d,4,b,b,f
a,e,d,4,c,b,f
b,e,d,4,c,d,f
c,e,d,4,d,d,f
d,e,d,4,e,e,f
e,e,d,4,f,e,f
f,e,d,4,f,e,f
0,f,d,4,1,1,5
1,f,d,4,1,3,9
2,f,d,4,3,5,b
3,f,d,4,5,6,c
4,f,d,4,5,7,c
5,f,d,4,6,8,d
6,f,d,4,8,9,e
7,f,d,4,9,a,e
8,f,d,4,a,b,f
9,f,d,4,b,b,f
a,f,d,4,c,d,f
b,f,d,4,c,d,f
c,f,d,4,d,e,f
d,f,d,4,e,e,f
e,f,d,4,f,e,f
f,f,d,4,f,e,f
0,0,e,4,2,0,2
1,0,e,4,2,0,2
2,0,e,4,4,0,2
3,0,e,4,6,0,2
4,0,e,4,6,0,4
5,0,e,4,7,0,4
6,0,e,4,9,1,6
7,0,e,4,a,1,6
8,0,e,4,b,2,7
9,0,e,4,b,2,9
a,0,e,4,c,3,a
b,0,e,4,d,4,b
c,0,e,4,d,5,b
d,0,e,4,e,6,c
e,0,e,4,f,8,d
f,0,e,4,f,b,f
0,1,e,4,2,0,2
1,1,e,4,2,0,2
2,1,e,4,4,0,2
3,1,e,4,6,0,4
4,1,e,4,6,0,4
5,1,e,4,7,1,6
6,1,e,4,9,1,6
7,1,e,4,a,2,7
8,1,e,4,b,2,9
9,1,e,4,b,2,9
a,1,e,4,c,3,a
b,1,e,4,d,4,b
c,1,e,4,d,6,c
d,1,e,4,e,7,d
e,1,e,4,f,9,e
f,1,e,4,f,b,f
0,2,e,4,2,0,2
1,2,e,4,2,0,2
2,2,e,4,4,0,2
3,2,e,4,6,0,4
4,2,e,4,6,0,4
5,2,e,4,7,1,6
6,2,e,4,9,2,7
7,2,e,4,a,2,7
8,2,e,4,b,2,9
9,2,e,4,b,3,a
a,2,e,4,c,4,b
b,2,e,4,d,5,b
c,2,e,4,d,7,d
d,2,e,4,e,8,d
e,2,e,4,f,a,e
f,2,e,4,f,d,f
0,3,e,4,2,0,2
1,3,e,4,2,0,2
2,3,e,4,4,0,4
3,3,e,4,6,0,4
4,3,e,4,6,1,6
5,3,e,4,7,2,7
6,3,e,4,9,2,7
7,3,e,4,a,2,9
8,3,e,4,b,3,a
9,3,e,4,b,4,b
a,3,e,4,c,5,b
b,3,e,4,d,6,c
c,3,e,4,d,7,d
d,3,e,4,e,9,e
e,3,e,4,f,a,e
f,3,e,4,f,d,f
0,4,e,4,2,0,2
1,4,e,4,2,0,2
2,4,e,4,4,0,4
3,4,e,4,6,1,6
4,4,e,4,6,1,6
5,4,e,4,7,2,7
6,4,e,4,9,2,9
7,4,e,4,a,3,a
8,4,e,4,b,4,b
9,4,e,4,b,5,b
a,4,e,4,c,6,c
b,4,e,4,d,7,d
c,4,e,4,d,8,d
d,4,e,4,e,9,e
e,4,e,4,f,b,f
f,4,e,4,f,d,f
0,5,e,4,2,0,2
1,5,e,4,2,0,2
2,5,e,4,4,0,4
3,5,e,4,6,1,6
4,5,e,4,6,2,7
5,5,e,4,7,2,9
6,5,e,4,9,2,9
7,5,e,4,a,3,a
8,5,e,4,b,4,b
9,5,e,4,b,5,b
a,5,e,4,c,6,c
b,5,e,4,d,8,d
c,5,e,4,d,9,e
d,5,e,4,e,a,e
e,5,e,4,f,b,f
f,5,e,4,f,e,f
0,6,e,4,2,0,2
1,6,e,4,2,0,4
2,6,e,4,4,0,4
3,6,e,4,6,1,6
4,6,e,4,6,2,7
5,6,e,4,7,2,9
6,6,e,4,9,3,a
7,6,e,4,a,4,b
8,6,e,4,b,5,b
9,6,e,4,b,6,c
a,6,e,4,c,7,d
b,6,e,4,d,8,d
c,6,e,4,d,9,e
d,6,e,4,e,a,e
e,6,e,4,f,d,f
f,6,e,4,f,e,f
0,7,e,4,2,0,2
1,7,e,4,2,0,4
2,7,e,4,4,1,6
3,7,e,4,6,2,7
4,7,e,4,6,2,9
5,7,e,4,7,3,a
6,7,e,4,9,4,b
7,7,e,4,a,5,b
8,7,e,4,b,6,c
9,7,e,4,b,7,d
a,7,e,4,c,8,d
b,7,e,4,d,9,e
c,7,e,4,d,a,e
d,7,e,4,e,b,f
e,7,e,4,f,d,f
f,7,e,4,f,e,f
0,8,e,4,2,0,2
1,8,e,4,2,0,4
2,8,e,4,4,1,6
3,8,e,4,6,2,7
4,8,e,4,6,2,9
5,8,e,4,7,3,a
6,8,e,4,9,4,b
7,8,e,4,a,5,b
8,8,e,4,b,6,c
9,8,e,4,b,7,d
a,8,e,4,c,8,d
b,8,e,4,d,9,e
c,8,e,4,d,a,e
d,8,e,4,e,b,f
e,8,e,4,f,d,f
f,8,e,4,f,e,f
0,9,e,4,2,0,2
1,9,e,4,2,0,4
2,9,e,4,4,2,7
3,9,e,4,6,2,9
4,9,e,4,6,3,a
5,9,e,4,7,4,b
6,9,e,4,9,5,b
7,9,e,4,a,6,c
8,9,e,4,b,7,d
9,9,e,4,b,8,d
a,9,e,4,c,9,e
b,9,e,4,d,a,e
c,9,e,4,d,b,f
d,9,e,4,e,d,f
e,9,e,4,f,d,f
f,9,e,4,f,e,f
0,a,e,4,2,0,2
1,a,e,4,2,1,6
2,a,e,4,4,2,7
3,a,e,4,6,2,9
4,a,e,4,6,3,a
5,a,e,4,7,5,b
6,a,e,4,9,6,c
7,a,e,4,a,7,d
8,a,e,4,b,8,d
9,a,e,4,b,9,e
a,a,e,4,c,9,e
b,a,e,4,d,a,e
c,a,e,4,d,b,f
d,a,e,4,e,d,f
e,a,e,4,f,e,f
f,a,e,4,f,e,f
0,b,e,4,2,0,4
1,b,e,4,2,1,6
2,b,e,4,4,2,9
3,b,e,4,6,3,a
4,b,e,4,6,4,b
5,b,e,4,7,5,b
6,b,e,4,9,6,c
7,b,e,4,a,7,d
8,b,e,4,b,8,d
9,b,e,4,b,9,e
a,b,e,4,c,a,e
b,b,e,4,d,b,f
c,b,e,4,d,b,f
d,b,e,4,e,d,f
e,b,e,4,f,e,f
f,b,e,4,f,e,f
0,c,e,4,2,0,4
1,c,e,4,2,2,7
2,c,e,4,4,2,9
3,c,e,4,6,4,b
4,c,e,4,6,5,b
5,c,e,4,7,6,c
6,c,e,4,9,7,d
7,c,e,4,a,8,d
8,c,e,4,b,9,e
9,c,e,4,b,a,e
a,c,e,4,c,a,e
b,c,e,4,d,b,f
c,c,e,4,d,d,f
d,c,e,4,e,d,f
e,c,e,4,f,e,f
f,c,e,4,f,e,f
0,d,e,4,2,0,4
1,d,e,4,2,2,7
2,d,e,4,4,3,a
3,d,e,4,6,4,b
4,d,e,4,6,6,c
5,d,e,4,7,7,d
6,d,e,4,9,8,d
7,d,e,4,a,9,e
8,d,e,4,b,a,e
9,d,e,4,b,a,e
a,d,e,4,c,b,f
b,d,e,4,d,d,f
c,d,e,4,d,d,f
d,d,e,4,e,e,f
e,d,e,4,f,e,f
f,d,e,4,f,e,f
0,e,e,4,2,1,6
1,e,e,4,2,2,9
2,e,e,4,4,4,b
3,e,e,4,6,5,b
4,e,e,4,6,7,d
5,e,e,4,7,8,d
6,e,e,4,9,9,e
7,e,e,4,a,9,e
8,e,e,4,b,a,e
9,e,e,4,b,b,f
a,e,e,4,c,b,f
b,e,e,4,d,d,f
c,e,e,4,d,d,f
d,e,e,4,e,e,f
e,e,e,4,f,e,f
f,e,e,4,f,e,f
0,f,e,4,2,1,6
1,f,e,4,2,3,a
2,f,e,4,4,5,b
3,f,e,4,6,6,c
4,f,e,4,6,7,d
5,f,e,4,7,8,d
6,f,e,4,9,9,e
7,f,e,4,a,a,e
8,f,e,4,b,b,f
9,f,e,4,b,b,f
a,f,e,4,c,d,f
b,f,e,4,d,d,f
c,f,e,4,d,e,f
d,f,e,4,e,e,f
e,f,e,4,f,e,f
f,f,e,4,f,e,f
0,0,f,4,2,0,2
1,0,f,4,2,0,2
2,0,f,4,5,0,2
3,0,f,4,7,0,2
4,0,f,4,7,0,5
5,0,f,4,8,0,5
6,0,f,4,9,1,7
7,0,f,4,a,1,7
8,0,f,4,b,2,8
9,0,f,4,c,2,9
a,0,f,4,d,3,a
b,0,f,4,d,4,b
c,0,f,4,e,5,c
d,0,f,4,e,6,d
e,0,f,4,f,8,e
f,0,f,4,f,b,f
0,1,f,4,2,0,2
1,1,f,4,2,0,2
2,1,f,4,5,0,2
3,1,f,4,7,0,5
4,1,f,4,7,0,5
5,1,f,4,8,1,7
6,1,f,4,9,1,7
7,1,f,4,a,2,8
8,1,f,4,b,2,9
9,1,f,4,c,2,9
a,1,f,4,d,3,a
b,1,f,4,d,4,b
c,1,f,4,e,6,d
d,1,f,4,e,7,d
e,1,f,4,f,9,e
f,1,f,4,f,b,f
0,2,f,4,2,0,2
1,2,f,4,2,0,2
2,2,f,4,5,0,2
3,2,f,4,7,0,5
4,2,f,4,7,0,5
5,2,f,4,8,1,7
6,2,f,4,9,2,8
7,2,f,4,a,2,8
8,2,f,4,b,2,9
9,2,f,4,c,3,a
a,2,f,4,d,4,b
b,2,f,4,d,5,c
c,2,f,4,e,7,d
d,2,f,4,e,8,e
e,2,f,4,f,a,f
f,2,f,4,f,d,f
0,3,f,4,2,0,2
1,3,f,4,2,0,2
2,3,f,4,5,0,5
3,3,f,4,7,0,5
